date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:03:42	169/169	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:03:43%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Origins/08.svg?c3=%23E8E8E8	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Origins/086dea.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:03:43	274/274	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:03:44%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Origins/09.svg?c1=%237f7f7f&c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Origins/094fe4.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:03:44	176/176	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:03:45%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Origins/09_001.svg?c3=%23E8E8E8	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Origins/09_0016dea.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:03:45	432/432	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:03:46%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Origins/10.svg?c2=%23171717&c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Origins/101873.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:03:46	726/726	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:03:47%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Origins/11.svg?c3=%23E8E8E8&c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Origins/11e039.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:03:47	638/638	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:03:48%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Origins/11_001.svg?c3=%23E8E8E8&c4=%23FFFFFF	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Origins/11_0015e32.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:03:48	460/460	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:03:49%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Origins/12.svg?c3=%23E8E8E8&c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Origins/12e039.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:03:49	736/736	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:03:50%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Origins/13.svg?c3=%23E8E8E8&c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Origins/13e039.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:03:50	441/441	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:03:51%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Origins/14.svg?c4=%23FFFFFF	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Origins/14750f.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:03:51	636/636	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:03:52%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Origins/14_001.svg?c3=%23E8E8E8&c4=%23FFFFFF	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Origins/14_0015e32.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:03:52	149/149	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:03:53%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Origins/15.svg?c4=%23FFFFFF	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Origins/15750f.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:03:53	719/719	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:03:54%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Origins/16.svg?c3=%23E8E8E8	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Origins/166dea.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:03:54	1269/1269	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:03:55%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Origins/17.svg?c3=%23E8E8E8	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Origins/176dea.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:03:55	619/619	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:03:56%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Origins/18.svg?c1=%237f7f7f	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Origins/180678.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:03:56	45057/45057	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:03:57%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/01.svg?c1=%237f7f7f&c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/014fe4.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:03:57	46250/46250	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:03:58%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/01_001.svg?c1=%237f7f7f&c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/01_0014fe4.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:03:58	21858/21858	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:03:59%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/02.svg?c1=%237f7f7f&c4=%23FFFFFF&c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/02ee06.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:03:59	22661/22661	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:00%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/02_001.svg?c1=%237f7f7f&c4=%23FFFFFF&c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/02_001ee06.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:00	3316/3316	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:01%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/03.svg?c2=%23171717&c4=%23FFFFFF&c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/03fbbc.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:01	43335/43335	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:02%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/03_001.svg?c2=%23171717&c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/03_0011873.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:02	2719/2719	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:03%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/04.svg?c1=%237f7f7f&c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/044fe4.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:03	5280/5280	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:04%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/05.svg?c1=%237f7f7f&c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/054fe4.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:04	5483/5483	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:05%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/05_001.svg?c1=%237f7f7f	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/05_0010678.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:05	4262/4262	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:06%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/06.svg?c1=%237f7f7f&c2=%23171717&c3=%23E8E8E8	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/06b926.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:06	4414/4414	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:07%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/07.svg?c1=%237f7f7f&c2=%23171717&c3=%23E8E8E8	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/07b926.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:07	2170/2170	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:08%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/08.svg?c1=%237f7f7f&c4=%23FFFFFF	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/08c7a0.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:08	3170/3170	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:09%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/08_001.svg?c1=%237f7f7f&c4=%23FFFFFF	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/08_001c7a0.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:09	1060/1060	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:10%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/09.svg?c1=%237f7f7f	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/090678.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:10	1124/1124	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:11%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/09_001.svg?c1=%237f7f7f	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/09_0010678.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:11	20509/20509	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:12%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/10.svg?c1=%237f7f7f&c3=%23E8E8E8	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Rainy/104a1f.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:12	1974/1974	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:13%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/01.svg?c4=%23FFFFFF	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/01750f.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:13	1402/1402	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:14%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/01_001.svg?c3=%23E8E8E8	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/01_0016dea.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:14	1531/1531	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:15%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/02.svg?c4=%23FFFFFF	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/02750f.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:15	1531/1531	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:16%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/02_001.svg?c3=%23E8E8E8	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/02_0016dea.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:16	2893/2893	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:17%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/03.svg?c1=%237f7f7f&c2=%23171717	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/032c5e.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:17	1141/1141	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:18%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/04.svg?c1=%237f7f7f&c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/044fe4.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:18	1221/1221	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:19%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/05.svg?c1=%237f7f7f&c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/054fe4.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:19	2589/2589	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:20%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/06.svg?c1=%237f7f7f&c3=%23E8E8E8&c4=%23FFFFFF&c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/06f0cc.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:20	2706/2706	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:21%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/06_001.svg?c1=%237f7f7f&c3=%23E8E8E8&c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/06_001905f.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:21	661/661	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:22%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/07.svg?c3=%23E8E8E8	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/076dea.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:22	2017/2017	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:23%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/08.svg?c2=%23171717	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/087e50.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:23	2719/2719	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:24%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/09.svg?c1=%237f7f7f&c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/094fe4.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:24	2848/2848	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:25%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/10.svg?c1=%237f7f7f&c2=%23171717	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/102c5e.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:25	11893/11893	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:26%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/11.svg?c1=%237f7f7f&c4=%23FFFFFF	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/11c7a0.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:26	948/948	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:27%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/12.svg?c1=%237f7f7f	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/120678.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:27	988/988	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:28%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/12_001.svg?c1=%237f7f7f	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/12_0010678.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:28	2143/2143	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:29%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/13.svg?c4=%23FFFFFF	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/13750f.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:29	2144/2144	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:30%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/13_001.svg?c1=%237f7f7f	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/13_0010678.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:30	88413/88413	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:31%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/14.svg?c1=%237f7f7f&c3=%23E8E8E8	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/144a1f.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:31	630/630	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:32%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/15.svg?c1=%237f7f7f	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/150678.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:32	381/381	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:33%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/16.svg?c1=%237f7f7f	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/160678.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:33	237/237	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:34%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/17.svg?c1=%237f7f7f	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/170678.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:34	331/331	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:35%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/18.svg?c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/184d56.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:35	233/233	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:36%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/19.svg?c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/194d56.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:36	225/225	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:37%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/20.svg?c2=%23171717	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/207e50.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:37	366/366	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:38%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/21.svg?c2=%23171717	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/217e50.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:38	313/313	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:39%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/22.svg?c3=%23E8E8E8	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/226dea.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:39	212/212	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:40%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/23.svg?c3=%23E8E8E8	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/236dea.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:40	7460/7460	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:41%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/24.svg?c1=%237f7f7f&c2=%23171717	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/242c5e.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:41	5877/5877	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:42%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/25.svg?c1=%237f7f7f&c2=%23171717	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/252c5e.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:42	3832/3832	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:43%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/26.svg?c1=%237f7f7f&c2=%23171717	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/262c5e.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:43	6465/6465	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:44%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/27.svg?c1=%237f7f7f&c2=%23171717	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/272c5e.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
